"region","scenario","version","type","unit","run__id","variable","model","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Europe (R10)","ENGAGE-INDCi2030-1000",1,"ANNUAL","Mt CO2/yr",332,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,1733.3741455078125,764.2774658203125,398.70648193359375,219.0825653076172,,-85.48445892333984,,-270.9249267578125,,-328.6082458496094,,-409.221923828125,,-470.640869140625
"Europe (R10)","ENGAGE-INDCi2030-1000-COV",1,"ANNUAL","Mt CO2/yr",333,"Emissions|CO2","POLES-JRC ENGAGE",3442.6240234375,,,,,3459.31689453125,3206.266845703125,1966.8565673828125,1083.523193359375,646.9031372070312,398.1257629394531,,-29.989381790161133,,-267.49029541015625,,-366.91357421875,,-405.9403991699219,,-456.6144714355469
"Europe (R10)","ENGAGE-INDCi2030-1000-COV-NDCp",1,"ANNUAL","Mt CO2/yr",334,"Emissions|CO2","POLES-JRC ENGAGE",3442.670166015625,,,,,3037.41796875,2165.87255859375,1367.3651123046875,845.8027954101562,516.8832397460938,330.0006103515625,,-53.18888854980469,,-295.4601135253906,,-384.0643005371094,,-403.6888732910156,,-504.6853332519531
"Europe (R10)","ENGAGE-INDCi2030-1000-NDCp",1,"ANNUAL","Mt CO2/yr",335,"Emissions|CO2","POLES-JRC ENGAGE",3725.5927734375,,,,,2913.849853515625,2106.19189453125,1251.5574951171875,699.9429931640625,394.7245178222656,243.31350708007807,,-89.05322265625,,-331.5235595703125,,-445.510498046875,,-465.4252624511719,,-510.6871337890625
"Europe (R10)","ENGAGE-INDCi2030-1000f",1,"ANNUAL","Mt CO2/yr",336,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2221.008544921875,1344.0302734375,843.9115600585938,535.3702392578125,,-13.57301425933838,,-342.5208740234375,,-554.3450927734375,,-805.3228759765625,,-979.3983764648438
"Europe (R10)","ENGAGE-INDCi2030-1000f-COV",1,"ANNUAL","Mt CO2/yr",337,"Emissions|CO2","POLES-JRC ENGAGE",3442.6240234375,,,,,3459.31689453125,3206.266845703125,2264.609130859375,1501.700439453125,1034.3609619140625,692.830322265625,,67.86058807373047,,-278.31854248046875,,-584.8015747070312,,-745.5701293945312,,-855.7598266601562
"Europe (R10)","ENGAGE-INDCi2030-1000f-COV-NDCp",1,"ANNUAL","Mt CO2/yr",338,"Emissions|CO2","POLES-JRC ENGAGE",3442.670166015625,,,,,3037.41796875,2165.872314453125,1465.258056640625,1107.9361572265625,883.731201171875,618.8679809570312,,65.60784149169922,,-278.498046875,,-493.5237731933594,,-725.7877807617188,,-860.92578125
"Europe (R10)","ENGAGE-INDCi2030-1000f-NDCp",1,"ANNUAL","Mt CO2/yr",339,"Emissions|CO2","POLES-JRC ENGAGE",3725.5927734375,,,,,2913.849853515625,2106.191650390625,1436.6490478515625,1037.654541015625,709.5298461914062,469.412841796875,,-4.501453876495361,,-361.5168762207031,,-591.5097045898438,,-811.843505859375,,-988.2158813476562
"Europe (R10)","ENGAGE-INDCi2030-1200",1,"ANNUAL","Mt CO2/yr",340,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2287.673828125,1476.94921875,984.1644287109376,663.22216796875,,117.02574157714844,,-162.97068786621094,,-299.4026794433594,,-398.0554809570313,,-478.4647521972656
"Europe (R10)","ENGAGE-INDCi2030-1200f",1,"ANNUAL","Mt CO2/yr",341,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2495.009521484375,1752.626708984375,1286.1534423828125,973.3492431640624,,289.54888916015625,,-159.3930206298828,,-405.0102233886719,,-614.5753784179688,,-751.8988037109375
"Europe (R10)","ENGAGE-INDCi2030-1400",1,"ANNUAL","Mt CO2/yr",342,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2644.0458984375,1985.6455078125,1536.2166748046875,1220.1392822265625,,555.6795654296875,,74.61630249023438,,-252.1369171142578,,-433.133544921875,,-528.8805541992188
"Europe (R10)","ENGAGE-INDCi2030-1400f",1,"ANNUAL","Mt CO2/yr",343,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2660.69482421875,2007.9036865234373,1557.5355224609375,1241.1741943359375,,577.2779541015625,,91.34008026123048,,-222.5079345703125,,-465.4966735839844,,-590.8291015625
"Europe (R10)","ENGAGE-INDCi2030-1600",1,"ANNUAL","Mt CO2/yr",344,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2800.953125,2215.64404296875,1780.359375,1489.9931640625,,864.481201171875,,338.9703063964844,,-37.8029670715332,,-314.90484619140625,,-436.3232727050781
"Europe (R10)","ENGAGE-INDCi2030-1600f",1,"ANNUAL","Mt CO2/yr",345,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2800.953125,2215.64404296875,1780.359375,1489.9931640625,,864.481201171875,,338.9703063964844,,-37.8029670715332,,-314.90484619140625,,-436.3232727050781
"Europe (R10)","ENGAGE-INDCi2030-1800",1,"ANNUAL","Mt CO2/yr",346,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2919.085205078125,2418.864501953125,2022.737548828125,1730.263427734375,,1249.8583984375,,841.3299560546875,,395.0066528320313,,-134.11817932128906,,-392.63275146484375
"Europe (R10)","ENGAGE-INDCi2030-1800f",1,"ANNUAL","Mt CO2/yr",347,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2919.085205078125,2418.864501953125,2022.737548828125,1730.263427734375,,1249.8583984375,,841.3299560546875,,395.0066528320313,,-134.11817932128906,,-392.63275146484375
"Europe (R10)","ENGAGE-INDCi2030-2000",1,"ANNUAL","Mt CO2/yr",348,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2980.12353515625,2526.853271484375,2151.6650390625,1884.458984375,,1412.3077392578125,,1080.6795654296875,,684.1158447265625,,162.80764770507812,,-226.70486450195312
