"region","model","run__id","type","version","unit","scenario","variable","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"World","GCAM 6.0 NGFS",665,"ANNUAL",1,"Mt CO2/yr","NGFS Phase 5-Nationally Determined Contributions (NDCs)","Emissions|CO2",38705.0582259437,,,,,37991.0070610604,35251.5949580019,35051.6442173504,34653.9278550646,34028.2601182,32932.418271786,31606.8044428746,30087.406346927,28523.6266806865,27106.1404031793,25823.3021628564,24530.9256820279,23237.7026152634,21966.1898232679,20749.1462100897,19476.8544488598
"World","MESSAGEix-GLOBIOM 2.0-M-R12-NGFS",668,"ANNUAL",1,"Mt CO2/yr","NGFS Phase 5-Current Policies","Emissions|CO2",44751.08876115071,,,,,41550.16870265797,41368.49410200681,41871.19169932669,41409.48144290475,41028.08525069137,39665.8489492252,39394.42881136925,39625.19471171448,,36977.38634920035,,37172.19292457524,,39271.04046695108,,41294.54975276705
"World","MESSAGEix-GLOBIOM 2.0-M-R12-NGFS",670,"ANNUAL",1,"Mt CO2/yr","NGFS Phase 5-Fragmented World","Emissions|CO2",44751.08876115071,,,,,41550.16870265797,41368.49410200681,38766.0805627205,35082.14302135185,31049.54186414546,25142.18518375072,21454.92580424774,16983.80746801731,,13458.21232169936,,11504.99607749623,,11725.51530438258,,11846.63172642029
"World","MESSAGEix-GLOBIOM 2.0-M-R12-NGFS",672,"ANNUAL",1,"Mt CO2/yr","NGFS Phase 5-Nationally Determined Contributions (NDCs)","Emissions|CO2",44751.08876115071,,,,,41555.34680179472,39417.03596271498,35429.516309258,30050.03601908894,25897.85223462849,21632.48077891387,18335.6553698378,16453.24743568533,,13136.41518262619,,10780.88016551233,,9243.16206106148,,9310.473668522263
"World","REMIND-MAgPIE 3.3-4.8",675,"ANNUAL",1,"Mt CO2/yr","NGFS Phase 5-Current Policies","Emissions|CO2",44336.01437690001,,,,,43042.2421411,43221.4456673,43015.29448559999,41684.2300044,40279.3897883,40453.7709726,41091.9282075,41917.5515214,,41723.2757799,,41006.13747199999,,39266.8813745,,36017.1995147
"World","REMIND-MAgPIE 3.3-4.8",677,"ANNUAL",1,"Mt CO2/yr","NGFS Phase 5-Fragmented World","Emissions|CO2",44336.01437690001,,,,,43042.2421411,43221.4456673,39168.0288528,33774.73662549999,29091.2633122,26352.2706794,24744.98518050001,24290.0959368,,24054.1139412,,24220.4330903,,23490.9936153,,21712.8649809
"World","REMIND-MAgPIE 3.3-4.8",679,"ANNUAL",1,"Mt CO2/yr","NGFS Phase 5-Nationally Determined Contributions (NDCs)","Emissions|CO2",44336.01437690001,,,,,43204.6371634,36036.44889800001,30131.1184646,25208.7396662,21748.0361916,19666.0353072,18633.6097328,17976.0735118,,16469.2720358,,15904.8147432,,15092.4621714,,13976.0322851
"World","REMIND-MAgPIE 3.2-4.6",716,"ANNUAL",1,"Mt CO2/yr","SHAPE-SSP2-NPi","Emissions|CO2",43697.0061,,,,,43632.1356,44142.92,44281.134,43928.5305,43722.5637,44958.4583,46229.0413,48037.9717,,47005.6848,,44598.1491,,40354.6605,,34707.3103
"World","MESSAGEix-GLOBIOM 1.1-BMT-R12",750,"ANNUAL",1,"Mt CO2/yr","NAVIGATE Demand-NPi-act","Emissions|CO2",45541.7516632328,,,,,45932.93174565883,46956.6149693146,47682.38712293214,47756.62178078723,48692.26436301776,49671.78618761354,51604.88052945591,53376.17158059149,,54686.69423174476,,59067.60360478311,,63725.64736788991,,69421.69151172944
"World","MESSAGEix-GLOBIOM 1.1-BMT-R12",751,"ANNUAL",1,"Mt CO2/yr","NAVIGATE Demand-NPi-all","Emissions|CO2",45428.54670667975,,,,,45314.92580576303,45411.01717737086,45605.80351990928,45407.7262898937,45753.66998371114,46410.44830704899,47803.07447976108,49516.69450295907,,49909.16855954682,,54524.66415751357,,59199.2651657657,,64619.15663874541
"World","MESSAGEix-GLOBIOM 1.1-BMT-R12",752,"ANNUAL",1,"Mt CO2/yr","NAVIGATE Demand-NPi-ele","Emissions|CO2",45589.87099560148,,,,,46016.40095064384,47318.27750198736,48364.01479715705,48687.81378718196,49796.03389891729,51016.38231263446,53142.36571413407,54994.01539601757,,56209.24034539456,,60619.39535723234,,65498.95285739509,,71158.20459987613
"World","MESSAGEix-GLOBIOM 1.1-BMT-R12",753,"ANNUAL",1,"Mt CO2/yr","NAVIGATE Demand-NPi-ref","Emissions|CO2",45574.36990503346,,,,,46023.91010448119,47254.87957962698,48212.04824060584,48528.34428747563,49667.27160125843,50881.09328242613,52856.113719021,54623.26871335854,,56143.65255170737,,60602.81319075299,,65408.1528843304,,71016.41648054979
"World","IMAGE 3.3",759,"ANNUAL",1,"Mt CO2/yr","NAVIGATE Demand-NPi-ele","Emissions|CO2",39632.96419631133,,,,,44263.85319412815,41573.17871471688,42369.46842833093,42488.74609761261,42345.89290749546,40726.36491255656,,38296.35319358565,,38470.19043318479,,36513.06055019436,,35507.01888343624,,34745.77376617954
"World","IMAGE 3.3",760,"ANNUAL",1,"Mt CO2/yr","NAVIGATE Demand-NPi-ref","Emissions|CO2",39633.36523797803,,,,,44334.73014725959,42382.08333718625,44255.93262121076,45283.62695724169,46265.11914483092,46056.34115002027,,44836.07161865934,,45243.07161869634,,45679.66276456936,,44186.34114985028,,41906.73795953887
